beta




























































4.056403890521263
4.626521621838715
5.385683232738341
5.912043556130696
6.817225802726634
6.89136153902216
6.883668174579525
7.27495202194681
7.9590779324386345
8.730343803364846
8.371254041217188
3.7831915470802358
1.727405162973601
0.4643774570434215
-0.26070867706354056
-0.7705762546113276
-1.0434003921197574
-1.2219641659992755
-1.4835242274232663
-1.7050965899476684
-1.975544197974223
-2.2237522095303857
-2.3330938312213414
-2.412122530550048
-2.4617095427667257
-2.299772278505758
-2.083589711932044
-1.9544548555437833
-1.858593728505256
-1.7218855286823167
-1.3721406936437874
-0.9252510702974946
-0.726774474288394
-0.645997747095425
-0.5378580179668009
-0.4560386682020243
-0.3927062312308647
-0.3291834901239024
-0.24290168352004507
-0.15994325413946978
-0.12139711140976064
-0.07596291408591108
-0.0614302378164438
-0.050723271529396874
-0.04409162226259354
-0.038915698198604895
-0.030192467839703505
-0.023474030689605838
-0.019905704167406946
-0.014910586217384975
-0.010306585771705793
-0.009249811801927611
-0.006069674544653698
-0.004293322114467368
-0.0028585723423275944
-0.0014916842345326295
-0.010039956485226008
-0.01015472709029553
-0.012134284461704618
-0.01810621327634749
-0.019332036431432716
-0.014202102117966187
-0.007781472178540992
-0.004545695692941484
-0.0030035410212778096
0.00279827420786196
0.008998394263440226
0.015563548349013759
0.021706426190744393
0.02868331331357714
0.038413239209973804
0.038871686754136506
0.038356900426899654
0.032713518345571034
0.028522630240554306
0.02685690736767217
0.029307941513691545
0.03474144006387875
0.039170171350553465
0.045509629737646475
0.050954242321153226
0.05842157105195787
0.07191853271436063
0.09371585237612448
0.11827301217212863
0.14703080111780334
0.1800273530111004
0.21560404552018814
0.2619291852417042
0.30996408387626967
0.3478439924949182
0.37068011641643145
0.39284714326238385
0.4331592125748891
0.45489468361848534
0.46958191472581323
0.4882596673041477
0.4969094113411501
0.4936900992710075
0.49564593075424657
0.49132630962967866
0.5160043131356925
0.5120500613251809
0.5092778663183821
0.5246086958330328
0.5192269555012501
0.506399500368911
0.4998742356849175
0.5032038324312451
0.5199897013709681
0.5307531801314349
0.5358190630218831
0.5236107856997643
0.5188988972426025
0.5105589510438007
0.500164987345567
0.4907631901402486
0.48418778101575066
0.4734299975558897
0.480726366178009
0.4929852187504581
0.5146897735361092
0.5370640925885968
0.5586282457175249
0.5772269892046336
0.6028573502068311
0.6363930596996068
0.6580576081014174
0.659619544512051
0.6548367093634619
0.660874370409197
0.6679605750039679
0.6695331063105254
0.6890500295620285
0.7050360976709418
0.7093008059870125
0.7180609902368278
0.724316672869251
0.7350325231777574
0.7355885136218744
0.7491025827700806
0.7682788659297828
0.7842628101550196
0.7959926649795988
0.8025031332588525
0.816932436733649
0.8278414026867019
0.834376977085562
0.8385696567094381
0.8302140999251211
0.8157119126116696
0.8044284473760324
0.7933681428755027
0.7850435757607924
0.7877266024608163
0.7867762889056267
0.7845725210172687
0.7856319424368547
0.7806795206268256
0.7707243939847204
0.7610613175387361
0.7606498838322796
0.7607780398873885
0.757637426885261
0.7489758956742282
0.7373365624202444
0.723390602585357
0.7164591763629007
0.7039360485830454
