date,close,high,low,open,since,volume,weightedAverage
09/08/2015 06:30,0.69,0.75,0.69,0.75,1.44E+18,213,0.739483568
09/08/2015 07:00,0.78942,0.78942,0.78942,0.78942,1.44E+18,100,0.78942
09/08/2015 07:30,0.67,0.671,0.67,0.671,1.44E+18,99.96211924,0.670800303
09/08/2015 08:00,0.63,0.6511,0.63,0.6511,1.44E+18,131.5104739,0.635654108
09/08/2015 09:00,0.65,0.65,0.65,0.65,1.44E+18,50,0.65
09/08/2015 10:30,0.55,0.60238,0.55,0.6,1.44E+18,270.0976805,0.572805852
09/08/2015 11:00,0.55,0.65,0.55,0.65,1.44E+18,55.87355945,0.560738532
09/08/2015 12:00,0.58,0.58,0.58,0.58,1.44E+18,8.9,0.58
09/08/2015 12:30,0.63979,0.63999,0.63979,0.63999,1.44E+18,319.9999932,0.639854254
09/08/2015 13:00,0.61,0.63,0.58,0.58,1.44E+18,191.869,0.602579156
09/08/2015 13:30,0.63,0.63,0.6,0.6,1.44E+18,300.1406,0.620245976
09/08/2015 14:00,0.65,0.65,0.65,0.65,1.44E+18,49.87355945,0.65
09/08/2015 15:00,0.73498,0.73498,0.73498,0.73498,1.44E+18,1.4,0.73498
09/08/2015 15:30,0.6633,0.737,0.65,0.65,1.44E+18,244.0706115,0.694410133
09/08/2015 16:30,0.6633,0.6633,0.6633,0.6633,1.44E+18,9,0.6633
09/08/2015 17:00,0.66,0.66,0.66,0.66,1.44E+18,80,0.66
09/08/2015 17:30,0.71999,0.71999,0.71999,0.71999,1.44E+18,20,0.71999
09/08/2015 18:30,0.69997,0.7,0.675,0.675,1.44E+18,496.800006,0.681838263
09/08/2015 20:30,0.7,0.7,0.7,0.7,1.44E+18,91.33087522,0.7
09/08/2015 21:00,0.69,0.7,0.69,0.7,1.44E+18,221.5262648,0.692351373
09/08/2015 21:30,0.736,0.736,0.735,0.735,1.44E+18,37.3608,0.735384381
09/08/2015 22:00,0.737,0.737,0.736,0.736,1.44E+18,9.01355942,0.736263421
09/08/2015 22:30,0.7,0.737,0.7,0.737,1.44E+18,65,0.708538462
10/08/2015 00:00,0.7,0.7,0.7,0.7,1.44E+18,80.81539999,0.7
10/08/2015 05:30,0.7,0.7,0.7,0.7,1.44E+18,1005.714286,0.7
10/08/2015 07:00,0.66,0.66,0.66,0.66,1.44E+18,0.5,0.66
10/08/2015 07:30,0.64,0.64,0.64,0.64,1.44E+18,406.104,0.64
10/08/2015 08:00,0.74783,0.74797,0.64,0.64,1.44E+18,672.7765395,0.652658657
10/08/2015 08:30,0.74781,0.74781,0.64,0.64,1.44E+18,114.2337909,0.744088044
10/08/2015 09:00,0.74999,0.74999,0.74998,0.74998,1.44E+18,64.00085,0.749981808
10/08/2015 09:30,0.66998,0.6777,0.66998,0.6777,1.44E+18,628.3716123,0.676916198
10/08/2015 10:00,0.66001,0.6777,0.66001,0.6777,1.44E+18,43.82791215,0.677228874
10/08/2015 10:30,0.615,0.61651,0.615,0.61651,1.44E+18,399,0.615973883
10/08/2015 11:00,0.65783,0.65943,0.65783,0.65943,1.44E+18,2,0.65863
10/08/2015 11:30,0.65,0.65744,0.65,0.65744,1.44E+18,112.80686,0.650844656
10/08/2015 12:00,0.643,0.7,0.643,0.65676,1.44E+18,819.2145578,0.647002981
10/08/2015 12:30,0.635,0.643,0.615,0.643,1.44E+18,1267.15358,0.637118284
10/08/2015 13:30,0.61,0.61,0.61,0.61,1.44E+18,150,0.61
10/08/2015 14:00,0.6858,0.68599,0.60016,0.68599,1.44E+18,232.34147,0.666321018
10/08/2015 14:30,0.60017,0.60017,0.60017,0.60017,1.44E+18,77.92869999,0.60017
10/08/2015 15:00,0.585,0.60017,0.585,0.60017,1.44E+18,1819.237635,0.599872754
10/08/2015 16:00,0.66,0.66839,0.66,0.66839,1.44E+18,51,0.66016451
10/08/2015 16:30,0.66,0.66,0.66,0.66,1.44E+18,149,0.66
10/08/2015 17:00,0.65925,0.65925,0.65925,0.65925,1.44E+18,2.57845,0.65925
10/08/2015 19:30,0.64975,0.64975,0.64974,0.64974,1.44E+18,61.53846,0.649741875
10/08/2015 20:00,0.65,0.65,0.65,0.65,1.44E+18,190,0.65
10/08/2015 20:30,0.65891,0.65891,0.59001,0.64999,1.44E+18,159.185,0.643975761
10/08/2015 21:00,0.6,0.65891,0.6,0.65891,1.44E+18,58.37,0.650462566
10/08/2015 21:30,0.6,0.6,0.6,0.6,1.44E+18,94.22199999,0.6
10/08/2015 22:00,0.67999,0.67999,0.6,0.6,1.44E+18,100.778,0.60555528
11/08/2015 01:30,0.68,0.68,0.68,0.68,1.44E+18,1.60417084,0.68
11/08/2015 07:30,0.5915,0.5915,0.5915,0.5915,1.44E+18,200,0.5915
11/08/2015 08:00,0.65065,0.65065,0.645,0.645,1.44E+18,150,0.648766667
11/08/2015 08:30,0.67499,0.67499,0.67499,0.67499,1.44E+18,1817.930511,0.67499
11/08/2015 09:30,0.67499,0.67499,0.67499,0.67499,1.44E+18,88.8902,0.67499
11/08/2015 11:00,0.67499,0.67499,0.67499,0.67499,1.44E+18,26.66706,0.67499
11/08/2015 11:30,0.675,0.675,0.67498,0.67498,1.44E+18,100,0.674987028
11/08/2015 12:00,0.675,0.675,0.67499,0.67499,1.44E+18,100,0.674994569
11/08/2015 12:30,0.67475,0.67475,0.62444,0.66,1.44E+18,150,0.642617512
11/08/2015 13:30,0.62354,0.66736,0.62354,0.66736,1.44E+18,370.7905052,0.662468288
11/08/2015 14:30,0.68,0.69784,0.66,0.66,1.44E+18,1098.656421,0.677062693
11/08/2015 15:00,0.74594,0.74594,0.674,0.68,1.44E+18,1265.631314,0.694334982
11/08/2015 16:00,0.73193,0.73193,0.73193,0.73193,1.44E+18,1039.094133,0.73193
11/08/2015 16:30,0.74688,0.74688,0.73193,0.73193,1.44E+18,1452.905867,0.742600684
11/08/2015 17:00,0.74225,0.74687,0.74,0.74687,1.44E+18,425.7541911,0.740126137
11/08/2015 17:30,0.79,0.79,0.74997,0.74997,1.44E+18,3982.09975,0.786974049
11/08/2015 18:00,0.73677,0.81973,0.73677,0.8,1.44E+18,607.8616978,0.765487717
11/08/2015 18:30,0.82,0.82,0.80124,0.80124,1.44E+18,688.758733,0.803714143
11/08/2015 19:00,0.84999,0.85,0.82261,0.82261,1.44E+18,1494.782142,0.841778983
11/08/2015 19:30,0.81043,0.85,0.78454,0.78454,1.44E+18,739.2989143,0.847949057
11/08/2015 20:00,0.8788,0.8788,0.85,0.85,1.44E+18,3301.03219,0.876390807
11/08/2015 20:30,0.96001,0.99,0.868,0.98989,1.44E+18,2211.19075,0.956902884
11/08/2015 21:00,0.87345,1.0077,0.87345,1,1.44E+18,1859.587524,0.943124319
11/08/2015 21:30,0.87924,1.0073,0.868,0.94315,1.44E+18,1891.202054,0.924536825
11/08/2015 22:00,0.86529,0.869,0.80009,0.869,1.44E+18,404.1722585,0.861724066
11/08/2015 22:30,0.89001,0.95,0.87924,0.87924,1.44E+18,328.3074729,0.920421152
11/08/2015 23:00,0.97395,0.97395,0.94972,0.94972,1.44E+18,47.234,0.970239118
11/08/2015 23:30,0.95,0.98,0.92,0.97993,1.44E+18,608.7292,0.962365266
12/08/2015 00:00,1,1,0.97999,0.97999,1.44E+18,100,0.987980661
12/08/2015 00:30,0.92378,0.92378,0.92378,0.92378,1.44E+18,150,0.92378
12/08/2015 01:00,0.99902,0.99902,0.99902,0.99902,1.44E+18,50.04904806,0.99902
12/08/2015 02:00,0.92068,0.924,0.92068,0.924,1.44E+18,57.95021071,0.921825811
12/08/2015 03:00,0.92068,0.92068,0.92068,0.92068,1.44E+18,0.00078929,0.92068
12/08/2015 03:30,0.89,0.9,0.89,0.9,1.44E+18,137.0460836,0.893829414
12/08/2015 04:00,0.84009,0.89,0.84009,0.89,1.44E+18,143.2660004,0.871181299
12/08/2015 06:00,0.83334,0.83334,0.83334,0.83334,1.44E+18,200,0.83334
12/08/2015 07:00,0.9429,0.9429,0.94289,0.94289,1.44E+18,1059.245276,0.94289953
12/08/2015 08:30,0.9,0.94427,0.9,0.94426,1.44E+18,213.50277,0.923532202
12/08/2015 09:30,0.94338,0.94338,0.94338,0.94338,1.44E+18,20,0.94338
12/08/2015 10:00,0.94,0.985,0.94,0.94338,1.44E+18,1115.74646,0.958528311
12/08/2015 10:30,0.9896,1.05,0.9896,1,1.44E+18,4537.849236,1.047317272
12/08/2015 11:00,0.9896,1.04999,0.9896,1.04999,1.44E+18,11245.70235,1.008874051
12/08/2015 11:30,1,1,1,1,1.44E+18,315,1
12/08/2015 12:00,1,1,1,1,1.44E+18,637.6377441,1
12/08/2015 12:30,1.11,1.11,1.04946,1.04946,1.44E+18,4689.777665,1.088720851
12/08/2015 13:00,1.08,1.11,1.08,1.11,1.44E+18,454.8837086,1.102674969
12/08/2015 13:30,1.085,1.11,1.07999,1.07999,1.44E+18,1183.707913,1.099063714
12/08/2015 14:00,1.04,1.04,1.04,1.04,1.44E+18,118.68001,1.04
12/08/2015 14:30,1.03361,1.05,1.03361,1.05,1.44E+18,136.4750952,1.045047635
12/08/2015 15:00,1,1.02,1,1.02,1.44E+18,672.6293746,1.00403649
12/08/2015 15:30,1.0675,1.0675,1.06691,1.06691,1.44E+18,4771.789018,1.06717336
12/08/2015 16:30,1.07979,1.07979,1.07979,1.07979,1.44E+18,27.64426416,1.07979
12/08/2015 17:00,1.11,1.11,1.03556,1.077,1.44E+18,1913.64051,1.10103839
12/08/2015 17:30,1.10975,1.11,1.06201,1.11,1.44E+18,280.2748743,1.068988945
12/08/2015 18:00,1.12,1.139,1.05014,1.05015,1.44E+18,1106.527,1.099537396
12/08/2015 18:30,1.0999,1.1109,1.08708,1.1109,1.44E+18,177.779115,1.099132145
12/08/2015 19:00,1.1,1.1,1.0999,1.0999,1.44E+18,25.22159284,1.099900002
12/08/2015 20:00,1.08225,1.08226,1.08225,1.08226,1.44E+18,90,1.082259228
12/08/2015 20:30,1.13245,1.13245,1.08295,1.12477,1.44E+18,32.964,1.116996232
12/08/2015 21:00,1.19011,1.19011,1.13183,1.13231,1.44E+18,1872.022231,1.14601729
12/08/2015 21:30,1.15903,1.16192,1.15,1.16191,1.44E+18,1413.447793,1.155506814
12/08/2015 22:00,1.09964,1.153,1.08,1.153,1.44E+18,1421.947809,1.101489232
12/08/2015 22:30,1.1,1.1,1.1,1.1,1.44E+18,243.6103558,1.1
12/08/2015 23:00,1.1224,1.1224,1.1224,1.1224,1.44E+18,0.00074143,1.1224
13/08/2015 00:00,1.09315,1.14669,1.09315,1.14669,1.44E+18,12.22702,1.146000335
13/08/2015 00:30,1.07301,1.09315,1.07301,1.09315,1.44E+18,59.63991604,1.09190144
13/08/2015 01:00,1.0722,1.07307,1.0722,1.07307,1.44E+18,138.0855935,1.072789175
13/08/2015 05:30,1.0825,1.0825,1.0825,1.0825,1.44E+18,42.6997,1.0825
13/08/2015 06:00,1.08,1.0825,1.08,1.0825,1.44E+18,17.3003,1.081054938
13/08/2015 06:30,1.07998,1.08454,1.07998,1.0825,1.44E+18,841.1722939,1.081141529
13/08/2015 07:00,1.05314,1.10855,1.05314,1.07998,1.44E+18,934.3083,1.064915396
13/08/2015 08:00,1.1,1.13792,1.08001,1.08001,1.44E+18,165.4060913,1.108079024
13/08/2015 08:30,1.118,1.118,1.118,1.118,1.44E+18,52.20299642,1.118
13/08/2015 09:00,1.12497,1.125,1.12,1.12,1.44E+18,397.87355,1.121394086
13/08/2015 09:30,1.1211,1.1211,1.10001,1.12,1.44E+18,466.8667143,1.10302624
13/08/2015 10:00,1.07,1.12425,1.07,1.10002,1.44E+18,178.0850726,1.101354217
13/08/2015 10:30,1.07008,1.11687,1.07008,1.11687,1.44E+18,14.98,1.11655765
13/08/2015 11:00,1.12,1.12388,1.1049,1.11666,1.44E+18,396.9907042,1.117417675
13/08/2015 11:30,1.12,1.15417,1.07,1.11,1.44E+18,852.3403576,1.102107766
13/08/2015 12:00,1.12115,1.2,1.12,1.15971,1.44E+18,2199.512857,1.15438232
13/08/2015 12:30,1.18,1.25,1.15004,1.19999,1.44E+18,2582.967712,1.192188829
13/08/2015 13:00,1.237,1.24,1.18001,1.185,1.44E+18,3374.772113,1.217537159
13/08/2015 13:30,1.24005,1.33272,1.24005,1.245,1.44E+18,2180.632656,1.288398349
13/08/2015 14:00,1.30907,1.30907,1.24203,1.27,1.44E+18,725.2233631,1.297946376
13/08/2015 14:30,1.31,1.31,1.3,1.30894,1.44E+18,2662.969855,1.308767075
13/08/2015 15:00,1.25049,1.3,1.25,1.3,1.44E+18,398.0347612,1.285664606
13/08/2015 15:30,1.30933,1.30933,1.29956,1.29956,1.44E+18,168.3192582,1.300218247
13/08/2015 16:00,1.3305,1.33227,1.3002,1.33226,1.44E+18,4424.01209,1.330368941
13/08/2015 16:30,1.35,1.47988,1.33189,1.33189,1.44E+18,1993.809385,1.355854157
13/08/2015 17:00,1.4597,1.46999,1.35035,1.46999,1.44E+18,492.1106363,1.43432905
13/08/2015 17:30,1.5,1.5,1.37,1.45966,1.44E+18,1072.160261,1.478908927
13/08/2015 18:00,1.5,1.5,1.49999,1.5,1.44E+18,1519.654743,1.499998771
13/08/2015 18:30,1.50044,1.50044,1.48,1.48,1.44E+18,2068.87843,1.499355119
13/08/2015 19:00,1.75256,1.91999,1.46,1.91999,1.44E+18,1752.07467,1.563124917
13/08/2015 19:30,1.73999,1.73999,1.73999,1.73999,1.44E+18,20,1.73999
13/08/2015 20:00,1.67932,1.72414,1.51001,1.51001,1.44E+18,1046.878251,1.578686358
13/08/2015 20:30,1.67933,1.74,1.67932,1.67932,1.44E+18,334.48688,1.6882192
13/08/2015 21:00,1.64724,1.75,1.64724,1.65001,1.44E+18,330.1791867,1.706665518
13/08/2015 21:30,1.64787,1.74899,1.59,1.61001,1.44E+18,1050.658668,1.624350845
13/08/2015 22:30,1.5001,1.7,1.5001,1.6509,1.44E+18,2212.190361,1.623703582
13/08/2015 23:00,1.62278,1.62294,1.5001,1.5001,1.44E+18,121.2206652,1.526905878
13/08/2015 23:30,1.62276,1.62276,1.62276,1.62276,1.44E+18,1,1.62276
14/08/2015 00:00,1.62276,1.62276,1.62276,1.62276,1.44E+18,24.6160664,1.62276
14/08/2015 01:30,1.75,1.75,1.74,1.74,1.44E+18,69.24506792,1.749487972
14/08/2015 02:00,1.75,1.75,1.75,1.75,1.44E+18,580.8298953,1.75
14/08/2015 03:00,1.79,1.79,1.78993,1.78993,1.44E+18,100,1.789960788
14/08/2015 03:30,1.89,1.89,1.89,1.89,1.44E+18,42.82312169,1.89
14/08/2015 04:30,1.88999,1.88999,1.88999,1.88999,1.44E+18,68.78343271,1.88999
14/08/2015 05:00,1.70007,1.70007,1.70007,1.70007,1.44E+18,100,1.70007
14/08/2015 05:30,1.7,1.7,1.7,1.7,1.44E+18,1735.564876,1.7
14/08/2015 06:00,1.7,1.7,1.7,1.7,1.44E+18,20.76572737,1.7
14/08/2015 06:30,1.78993,1.78993,1.78993,1.78993,1.44E+18,20,1.78993
14/08/2015 07:00,1.78545,1.78545,1.78,1.78,1.44E+18,3.14606,1.785196977
14/08/2015 07:30,1.86989,1.87,1.79524,1.79524,1.44E+18,10429.05275,1.869543731
14/08/2015 08:00,1.7101,1.7714,1.71008,1.7714,1.44E+18,323.1216914,1.736099436
14/08/2015 08:30,1.7,1.7101,1.52,1.7101,1.44E+18,7080.756087,1.631931366
14/08/2015 09:00,1.7,1.73768,1.7,1.7,1.44E+18,1115.067783,1.700229512
14/08/2015 09:30,1.7,1.87,1.7,1.70001,1.44E+18,2654.323119,1.823437737
14/08/2015 10:00,1.7,1.73001,1.7,1.72999,1.44E+18,983.8804646,1.719059553
14/08/2015 10:30,1.8004,1.8004,1.7,1.7,1.44E+18,135.4370105,1.767339246
14/08/2015 11:00,1.91,1.91,1.7701,1.7701,1.44E+18,6679.898659,1.886640741
14/08/2015 11:30,1.95,1.97,1.89536,1.91005,1.44E+18,7090.175529,1.954542258
14/08/2015 12:00,1.96,1.97,1.7,1.95,1.44E+18,10027.66957,1.838258324
14/08/2015 12:30,1.9,1.96,1.82,1.96,1.44E+18,514.7353271,1.95438111
14/08/2015 13:00,1.9,1.96781,1.9,1.91,1.44E+18,250.5043066,1.93140389
14/08/2015 13:30,1.96,1.96,1.9,1.9,1.44E+18,2820.196963,1.901593519
14/08/2015 14:00,1.91,1.96,1.90109,1.95899,1.44E+18,279.1428761,1.94462121
14/08/2015 14:30,1.95329,1.97,1.95329,1.96,1.44E+18,812.1002157,1.965156106
14/08/2015 15:00,1.9,1.97,1.9,1.95329,1.44E+18,6108.482951,1.965624466
14/08/2015 15:30,1.96872,1.96998,1.9,1.9,1.44E+18,639.2006929,1.961075182
14/08/2015 16:00,1.96989,1.97,1.9,1.92101,1.44E+18,2647.109009,1.930569227
14/08/2015 16:30,1.90916,1.95997,1.80896,1.95997,1.44E+18,1968.097961,1.888234473
14/08/2015 17:00,1.7,1.90692,1.7,1.9,1.44E+18,1230.35074,1.718077058
14/08/2015 17:30,1.76383,1.82999,1.7,1.7,1.44E+18,2305.977884,1.715506628
14/08/2015 18:00,1.66984,1.80998,1.55561,1.80998,1.44E+18,1817.999626,1.675176832
14/08/2015 18:30,1.75,1.75126,1.7,1.7,1.44E+18,1745.42126,1.749223073
14/08/2015 19:00,1.72,1.76,1.72,1.76,1.44E+18,321.8425843,1.743326777
14/08/2015 19:30,1.65001,1.65001,1.65,1.65001,1.44E+18,322.4727308,1.650009303
14/08/2015 20:00,1.697,1.697,1.69,1.697,1.44E+18,85.76723,1.696183837
14/08/2015 20:30,1.7293,1.7293,1.7,1.7,1.44E+18,309.5047782,1.726859066
14/08/2015 21:00,1.83,1.83,1.6902,1.6902,1.44E+18,1872.236755,1.753544604
14/08/2015 21:30,1.84,1.84,1.83,1.83,1.44E+18,3284.147694,1.838884693
14/08/2015 22:00,1.83903,1.83903,1.83897,1.83897,1.44E+18,200,1.839002592
14/08/2015 22:30,1.83872,1.83872,1.7593,1.75936,1.44E+18,298.7,1.762969492
14/08/2015 23:00,1.69598,1.69598,1.69598,1.69598,1.44E+18,22.28443293,1.69598
14/08/2015 23:30,1.58,1.65877,1.58,1.65877,1.44E+18,1093.257337,1.603897235
15/08/2015 00:00,1.58001,1.7,1.58001,1.631,1.44E+18,360.4165512,1.682366103
15/08/2015 00:30,1.5,1.581,1.5,1.581,1.44E+18,2554.953881,1.522583451
15/08/2015 01:30,1.57,1.57,1.53908,1.53908,1.44E+18,463.6816345,1.563378507
15/08/2015 02:00,1.52007,1.5231,1.52007,1.5231,1.44E+18,329.279468,1.522466141
15/08/2015 02:30,1.5,1.50017,1.5,1.50009,1.44E+18,299,1.500047913
15/08/2015 03:00,1.51,1.51001,1.51,1.51001,1.44E+18,37.78254859,1.510006492
15/08/2015 03:30,1.52,1.52,1.52,1.52,1.44E+18,319.2570507,1.52
15/08/2015 04:00,1.567,1.567,1.567,1.567,1.44E+18,50,1.567
15/08/2015 04:30,1.60035,1.60035,1.60035,1.60035,1.44E+18,10,1.60035
15/08/2015 05:00,1.59813,1.59813,1.59813,1.59813,1.44E+18,1,1.59813
15/08/2015 06:00,1.61,1.61,1.61,1.61,1.44E+18,9.646,1.61
15/08/2015 06:30,1.6,1.61,1.6,1.61,1.44E+18,1875.814494,1.60007119
15/08/2015 07:00,1.6,1.6066,1.6,1.6001,1.44E+18,5364.299798,1.603168922
15/08/2015 07:30,1.60234,1.60234,1.6,1.6,1.44E+18,4126.742548,1.600354247
15/08/2015 09:00,1.51295,1.62242,1.51295,1.6,1.44E+18,262.42635,1.601019912
15/08/2015 09:30,1.62184,1.62184,1.62184,1.62184,1.44E+18,0.1,1.62184
15/08/2015 10:00,1.62178,1.62178,1.62178,1.62178,1.44E+18,6.16606444,1.62178
15/08/2015 11:00,1.54,1.55001,1.54,1.55001,1.44E+18,136.667937,1.547233853
15/08/2015 11:30,1.54001,1.54001,1.54001,1.54001,1.44E+18,44.39037894,1.54001
15/08/2015 12:00,1.51009,1.55721,1.51009,1.54,1.44E+18,721.1312033,1.52557276
15/08/2015 12:30,1.55707,1.55707,1.39767,1.51009,1.44E+18,7541.082277,1.506158548
15/08/2015 13:30,1.49,1.52,1.49,1.51984,1.44E+18,700.3557047,1.519812953
15/08/2015 14:00,1.44999,1.44999,1.40002,1.40002,1.44E+18,367.9799278,1.424807331
15/08/2015 14:30,1.56,1.56,1.40007,1.43601,1.44E+18,5200.014318,1.458450503
15/08/2015 15:00,1.44016,1.5209,1.44015,1.4964,1.44E+18,5575.599698,1.520787143
15/08/2015 15:30,1.5,1.5099,1.5,1.5099,1.44E+18,42,1.500023571
15/08/2015 16:00,1.57,1.571,1.5,1.5,1.44E+18,2634.630005,1.568249114
15/08/2015 16:30,1.55,1.55,1.55,1.55,1.44E+18,200,1.55
15/08/2015 17:30,1.56782,1.56782,1.56782,1.56782,1.44E+18,29.39750736,1.56782
15/08/2015 18:00,1.59999,1.6,1.58,1.58,1.44E+18,321.3755422,1.599621358
15/08/2015 18:30,1.36002,1.59983,1.36002,1.59983,1.44E+18,1000.22,1.593482641
15/08/2015 19:00,1.41001,1.6,1.41001,1.59979,1.44E+18,110.2880916,1.57783628
15/08/2015 19:30,1.60945,1.60945,1.515,1.598,1.44E+18,57.75302179,1.600885123
15/08/2015 20:00,1.585,1.585,1.585,1.585,1.44E+18,54.4017,1.585
15/08/2015 20:30,1.60788,1.60788,1.60788,1.60788,1.44E+18,8,1.60788
15/08/2015 21:00,1.524,1.53,1.524,1.53,1.44E+18,0.2,1.527
16/08/2015 00:30,1.49,1.52,1.49,1.52,1.44E+18,55.87650336,1.490545399
16/08/2015 01:30,1.49,1.49,1.49,1.49,1.44E+18,1092.686953,1.49
16/08/2015 02:00,1.49,1.49,1.45,1.49,1.44E+18,753.5473175,1.462579909
16/08/2015 02:30,1.39,1.39,1.39,1.39,1.44E+18,50,1.39
16/08/2015 04:00,1.30001,1.4,1.3,1.4,1.44E+18,1206.377424,1.325036234
16/08/2015 04:30,1.25,1.3485,1.25,1.30001,1.44E+18,1134.190509,1.27093531
16/08/2015 05:00,1.24,1.27476,1.24,1.24,1.44E+18,600.3950858,1.252852417
16/08/2015 06:00,1.231,1.24,1.231,1.24,1.44E+18,152.3096,1.236512532
16/08/2015 06:30,1.15,1.231,1.11001,1.231,1.44E+18,1080.502509,1.172805935
16/08/2015 07:00,1.19432,1.19432,1.175,1.175,1.44E+18,30.88918047,1.194319287
16/08/2015 07:30,1.29,1.29,1.29,1.29,1.44E+18,460.75314,1.29
16/08/2015 08:00,1.112,1.32082,1.112,1.32082,1.44E+18,1.1,1.301836364
16/08/2015 08:30,1.27476,1.27476,1.05305,1.112,1.44E+18,2831.415022,1.107011839
16/08/2015 09:00,1.1,1.19,1.05374,1.05374,1.44E+18,360.751878,1.168155628
16/08/2015 09:30,1,1.18894,1,1.18893,1.44E+18,1300.852652,1.033622994
16/08/2015 10:00,1.03988,1.04,1.03987,1.04,1.44E+18,112.99038,1.03990725
16/08/2015 10:30,1.05,1.05,0.99,1.01,1.44E+18,1326.306984,1.025246984
16/08/2015 11:00,1.05,1.05001,1.02005,1.05,1.44E+18,993.3072632,1.049246888
16/08/2015 11:30,1.05035,1.05035,1.05,1.05,1.44E+18,168.5009,1.050207714
16/08/2015 12:00,1.29999,1.3,1.05213,1.13,1.44E+18,4148.24699,1.275038587
16/08/2015 12:30,1.28015,1.34999,1.18894,1.29999,1.44E+18,6544.48113,1.29403139
16/08/2015 13:00,1.28,1.38,1.28,1.28033,1.44E+18,1909.72444,1.332909216
16/08/2015 13:30,1.25062,1.30999,1.2501,1.30999,1.44E+18,220.612,1.285591723
16/08/2015 14:00,1.31,1.31,1.31,1.31,1.44E+18,0.00082,1.31
16/08/2015 14:30,1.282,1.49,1.282,1.34618,1.44E+18,461.3822332,1.399390895
16/08/2015 15:00,1.35,1.42257,1.281,1.285,1.44E+18,1342.315366,1.282977205
16/08/2015 15:30,1.2,1.26,1.17,1.26,1.44E+18,1290.823654,1.217972829
16/08/2015 16:00,1.16114,1.2,1.16114,1.2,1.44E+18,1.1,1.196467273
16/08/2015 16:30,1.25007,1.2598,1.1618,1.22869,1.44E+18,480.6873981,1.247700579
